h1_window_id,nba_game_id,series_id,period,index_end_clock_seconds,home_score_differential_after_index,lag5_signed_net_points,home_control_indicator,away_control_indicator,future5_signed_net_points,h1_y10_model_eligible,future10_signed_net_points,future5_structural_failure_differential
H1W00600,0042500106,DET-ORL,3,459,14,0,false,true,-4,True,-1,0
H1W00601,0042500106,DET-ORL,3,442,14,-3,false,true,-4,True,2,1
H1W00602,0042500106,DET-ORL,3,418,10,-3,false,true,0,True,6,1
H1W00603,0042500106,DET-ORL,3,389,10,-9,false,true,0,True,7,1
H1W00604,0042500106,DET-ORL,3,235,17,6,true,false,-2,True,-6,0
H1W00605,0042500106,DET-ORL,3,213,17,7,true,false,-2,True,-8,0
H1W00606,0042500106,DET-ORL,3,200,17,4,true,false,-4,True,-8,0
H1W00607,0042500106,DET-ORL,3,183,17,4,true,false,-4,True,-8,0
H1W00608,0042500106,DET-ORL,3,158,17,1,true,false,-6,True,-8,0
H1W00609,0042500106,DET-ORL,3,137,15,1,true,false,-4,False,,0
H1W00610,0042500106,DET-ORL,3,117,15,-2,true,false,-6,False,,0
H1W00611,0042500106,DET-ORL,3,104,13,-2,true,false,-4,False,,0
H1W00612,0042500106,DET-ORL,3,76,13,-4,true,false,-4,False,,0
H1W00613,0042500106,DET-ORL,3,72,11,-4,false,true,-2,False,,0
H1W00614,0042500106,DET-ORL,4,613,4,-5,false,true,0,True,-2,0
H1W00615,0042500106,DET-ORL,4,602,4,-3,false,true,0,True,-4,0
H1W00616,0042500106,DET-ORL,4,579,4,-3,false,true,0,True,-4,0
H1W00617,0042500106,DET-ORL,4,563,4,-1,false,true,0,True,-6,0
H1W00618,0042500106,DET-ORL,4,546,4,-2,false,true,-2,True,-6,0
H1W00619,0042500106,DET-ORL,4,524,4,0,false,true,-2,True,-6,-1
H1W00620,0042500106,DET-ORL,4,508,4,0,false,true,-4,True,-6,-1
H1W00621,0042500106,DET-ORL,4,499,4,0,false,true,-4,True,-8,-1
H1W00622,0042500106,DET-ORL,4,460,2,-2,false,true,-4,True,-8,0
H1W00623,0042500106,DET-ORL,4,456,0,-2,false,true,-2,True,-8,0
H1W00624,0042500106,DET-ORL,4,438,0,-4,false,true,-4,True,-6,0
H1W00625,0042500106,DET-ORL,4,422,-2,-4,false,true,-2,True,-4,0
H1W00626,0042500106,DET-ORL,4,405,-2,-6,false,true,-4,True,-3,0
H1W00627,0042500106,DET-ORL,4,396,-2,-4,false,true,-4,True,-6,0
H1W00628,0042500106,DET-ORL,4,369,-2,-4,false,true,-6,True,-6,0
H1W00629,0042500106,DET-ORL,4,314,-8,-4,false,true,0,True,-6,0
H1W00630,0042500106,DET-ORL,4,292,-6,-6,false,true,-4,True,-6,0
H1W00631,0042500106,DET-ORL,4,270,-6,-2,false,true,-4,True,-8,0
H1W00632,0042500106,DET-ORL,4,190,-13,-4,false,true,-1,True,-1,0
H1W00633,0042500106,DET-ORL,4,175,-13,-8,false,true,-1,True,-1,0
H1W00634,0042500106,DET-ORL,4,151,-14,-5,false,true,2,True,0,0
H1W00635,0042500106,DET-ORL,4,144,-12,-6,false,true,-2,False,,0
H1W00636,0042500106,DET-ORL,4,129,-14,-2,false,true,0,False,,0
H1W00637,0042500106,DET-ORL,4,112,-14,-4,false,true,0,False,,0
H1W00638,0042500106,DET-ORL,4,94,-14,-1,false,true,0,False,,0
H1W00639,0042500106,DET-ORL,4,94,-12,-1,false,true,-2,False,,1
H1W00640,0042500107,DET-ORL,1,636,2,2,true,false,-2,True,3,0
H1W00641,0042500107,DET-ORL,1,630,2,2,true,false,-2,True,3,-1
H1W00642,0042500107,DET-ORL,1,607,2,2,true,false,-2,True,3,-1
H1W00643,0042500107,DET-ORL,1,596,-1,2,true,false,4,True,3,-1
H1W00644,0042500107,DET-ORL,1,563,2,-3,true,false,1,True,0,-1
H1W00645,0042500107,DET-ORL,1,542,0,0,true,false,5,True,-1,-1
H1W00646,0042500107,DET-ORL,1,528,0,-2,false,true,5,True,-1,0
H1W00647,0042500107,DET-ORL,1,509,0,-2,false,true,5,True,-3,0
H1W00648,0042500107,DET-ORL,1,500,3,-2,false,true,-1,True,-4,0
H1W00649,0042500107,DET-ORL,1,480,3,4,false,true,-1,True,-4,0
H1W00650,0042500107,DET-ORL,1,378,-1,-1,false,true,2,True,2,0
H1W00651,0042500107,DET-ORL,1,357,-1,-6,false,true,2,True,2,0
H1W00652,0042500107,DET-ORL,1,346,-3,-6,false,true,5,True,1,0
H1W00653,0042500107,DET-ORL,1,335,-1,-8,false,true,1,True,1,0
H1W00654,0042500107,DET-ORL,1,313,-1,-3,false,true,4,True,1,0
H1W00655,0042500107,DET-ORL,1,309,1,-3,false,true,0,True,-1,0
H1W00656,0042500107,DET-ORL,1,288,1,2,false,true,0,True,-3,-1
H1W00657,0042500107,DET-ORL,1,170,-2,0,false,true,0,True,0,1
H1W00658,0042500107,DET-ORL,1,153,0,-4,false,true,-2,True,-2,1
H1W00659,0042500107,DET-ORL,1,134,0,0,false,true,-2,True,-2,0
H1W00660,0042500107,DET-ORL,1,120,0,-3,false,true,-2,True,-2,0
H1W00661,0042500107,DET-ORL,1,114,-2,-1,false,true,0,True,0,0
H1W00662,0042500107,DET-ORL,1,101,-2,-3,false,true,0,False,,1
H1W00663,0042500107,DET-ORL,1,83,-2,0,false,true,0,False,,1
H1W00664,0042500107,DET-ORL,1,75,-2,-2,false,true,0,False,,2
H1W00665,0042500107,DET-ORL,1,70,-2,-2,false,true,0,False,,2
H1W00666,0042500107,DET-ORL,1,63,-2,-2,false,true,0,False,,2
H1W00667,0042500107,DET-ORL,2,638,-2,3,true,false,4,True,1,1
H1W00668,0042500107,DET-ORL,2,616,1,-1,true,false,1,True,-2,1
H1W00669,0042500107,DET-ORL,2,607,1,2,true,false,3,True,-5,0
H1W00670,0042500107,DET-ORL,2,604,3,0,true,false,-2,True,-5,0
H1W00671,0042500107,DET-ORL,2,598,1,2,true,false,0,True,-3,0
H1W00672,0042500107,DET-ORL,2,475,-4,-3,false,true,7,True,2,2
H1W00673,0042500107,DET-ORL,2,448,-2,-8,false,true,3,True,0,2
H1W00674,0042500107,DET-ORL,2,432,-2,-3,false,true,3,True,0,1
H1W00675,0042500107,DET-ORL,2,423,0,-3,true,false,1,True,0,1
H1W00676,0042500107,DET-ORL,2,181,0,2,true,false,6,True,9,1
H1W00677,0042500107,DET-ORL,2,179,2,2,true,false,2,True,9,1
H1W00678,0042500107,DET-ORL,2,167,0,4,true,false,6,True,9,1
H1W00679,0042500107,DET-ORL,2,150,3,0,true,false,3,True,8,1
H1W00680,0042500107,DET-ORL,2,139,3,6,true,false,6,False,,0
H1W00681,0042500107,DET-ORL,2,132,6,3,true,false,3,False,,0
H1W00682,0042500107,DET-ORL,2,108,4,6,true,false,7,False,,0
H1W00683,0042500107,DET-ORL,2,87,6,2,true,false,3,False,,0
H1W00684,0042500107,DET-ORL,2,65,6,6,true,false,5,False,,0
H1W00685,0042500107,DET-ORL,3,642,13,4,true,false,0,True,2,1
H1W00686,0042500107,DET-ORL,3,615,13,0,true,false,0,True,5,1
H1W00687,0042500107,DET-ORL,3,605,13,0,true,false,0,True,5,0
H1W00688,0042500107,DET-ORL,3,587,13,0,true,false,0,True,7,0
H1W00689,0042500107,DET-ORL,3,577,13,0,true,false,2,True,5,0
H1W00690,0042500107,DET-ORL,3,554,13,-2,true,false,2,True,5,0
H1W00691,0042500107,DET-ORL,3,540,13,0,true,false,5,True,3,0
H1W00692,0042500107,DET-ORL,3,517,13,0,true,false,5,True,3,0
H1W00693,0042500107,DET-ORL,3,501,13,0,true,false,7,True,2,0
H1W00694,0042500107,DET-ORL,3,493,15,0,true,false,3,True,0,0
H1W00695,0042500107,DET-ORL,3,473,15,2,true,false,3,True,-2,0
H1W00696,0042500107,DET-ORL,3,455,18,2,true,false,-2,True,-3,0
H1W00697,0042500107,DET-ORL,3,437,18,5,true,false,-2,True,-3,-1
H1W00698,0042500107,DET-ORL,3,423,20,5,true,false,-5,True,-3,-1
H1W00699,0042500107,DET-ORL,3,388,18,7,true,false,-3,True,-1,-2
H1W00700,0042500107,DET-ORL,3,364,18,3,true,false,-5,True,2,-2
H1W00701,0042500107,DET-ORL,3,348,16,3,false,true,-1,True,2,-2
H1W00702,0042500107,DET-ORL,3,321,16,-2,false,true,-1,True,2,-1
H1W00703,0042500107,DET-ORL,3,309,15,-2,false,true,2,True,3,-1
H1W00704,0042500107,DET-ORL,3,68,18,3,false,true,1,False,,-1
H1W00705,0042500107,DET-ORL,4,608,22,0,true,false,0,True,0,0
H1W00706,0042500107,DET-ORL,4,593,20,3,true,false,5,True,0,0
H1W00707,0042500107,DET-ORL,4,559,23,1,true,false,1,True,-3,0
H1W00708,0042500107,DET-ORL,4,543,21,6,true,false,3,True,-1,-1
H1W00709,0042500107,DET-ORL,4,525,23,2,true,false,-1,True,-1,-1
H1W00710,0042500107,DET-ORL,4,519,22,4,true,false,0,True,-3,-2
